name,_id,run_start_time,run_end_time,status,status_message,add_diesel_generator_one_distribution_center.batt_storage_capacity,add_diesel_generator_one_distribution_center.generator,add_diesel_generator_one_distribution_center.pv_power,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,batt_discharge_power,batt_initial_charge,batt_max_soc,batt_min_soc,epw_file,meter_name,reporting_frequency,template
DOE Autogenerated 423,a0833600-187f-4e6d-bc8e-cc9dfa0b00d2,2022-07-15T21:52:07.882Z,2022-07-15T21:54:32.066Z,completed,completed normal,15.0,55kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 502,366009b6-aef1-49b8-9575-b07d00cb2316,2022-07-15T21:55:40.799Z,2022-07-15T21:58:00.658Z,completed,completed normal,25.0,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2035,ab810a6b-ce34-488b-b063-07cc2294f5b3,2022-07-15T23:29:00.948Z,2022-07-15T23:31:45.569Z,completed,completed normal,5.0,80kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2504,4c33067a-2a14-42f2-9864-0ded90001d4a,2022-07-15T23:58:23.094Z,2022-07-16T00:00:13.222Z,completed,completed normal,200.0,80kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 575,f547b390-e2b0-4b7f-b04c-7b34b0f7dedf,2022-07-15T21:59:47.299Z,2022-07-15T22:02:12.217Z,completed,completed normal,15.0,42kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1851,8867fbc9-b761-43d1-9166-0d30b69374af,2022-07-15T23:17:33.746Z,2022-07-15T23:20:10.960Z,completed,completed normal,25.0,55kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1496,2d9d7af0-6eb6-4f9e-b619-cd658fd7517a,2022-07-15T22:56:00.409Z,2022-07-15T22:58:31.173Z,completed,completed normal,150.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2235,87610af2-3b91-4803-a304-8915d18edb00,2022-07-15T23:41:22.865Z,2022-07-15T23:44:12.205Z,completed,completed normal,70.0,42kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 623,cc5b616c-468c-4bf3-bce8-d12917e21a8f,2022-07-15T22:02:21.473Z,2022-07-15T22:04:37.838Z,completed,completed normal,200.0,80kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 552,a6780ced-45f5-45cd-ba92-82aecae7d528,2022-07-15T21:59:02.186Z,2022-07-15T22:01:15.468Z,completed,completed normal,0.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2217,75baa9b2-de1a-40bd-96ee-406fa1665559,2022-07-15T23:40:14.157Z,2022-07-15T23:43:01.705Z,completed,completed normal,100.0,80kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 162,a659f05f-2860-4450-81be-67a084c3dbf4,2022-07-15T21:37:10.956Z,2022-07-15T21:39:34.930Z,completed,completed normal,35.0,80kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 728,6110c77f-4592-4086-9cbd-ec779c7885e7,2022-07-15T22:08:50.949Z,2022-07-15T22:11:31.656Z,completed,completed normal,17.5,80kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 130,3f1ca4f1-028f-4978-9958-c3f8717cf823,2022-07-15T21:36:24.513Z,2022-07-15T21:38:46.700Z,completed,completed normal,250.0,42kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 368,fa6447c3-2343-48c9-92c7-ae3e84a348da,2022-07-15T21:48:28.782Z,2022-07-15T21:50:38.155Z,completed,completed normal,20.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2369,b0443385-c1d1-4d55-979c-774569bf9b6b,2022-07-15T23:50:04.197Z,2022-07-15T23:52:39.387Z,completed,completed normal,100.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2421,c15cf051-1de1-482c-aa6a-589e3368587b,2022-07-15T23:53:04.255Z,2022-07-15T23:55:43.302Z,completed,completed normal,25.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 521,2d7824b6-70c5-45fd-9ffd-cb49d069076d,2022-07-15T21:57:01.067Z,2022-07-15T21:59:18.992Z,completed,completed normal,25.0,42kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 547,df9017f3-3cce-4b12-b80b-78253a4b0fcc,2022-07-15T21:58:46.841Z,2022-07-15T22:01:01.501Z,completed,completed normal,200.0,55kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2373,ab29e316-d497-4865-bb54-dba93478514f,2022-07-15T23:50:11.239Z,2022-07-15T23:52:48.739Z,completed,completed normal,300.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2222,e855744a-9efc-4310-8414-58f1b61f89fe,2022-07-15T23:40:46.294Z,2022-07-15T23:43:25.610Z,completed,completed normal,350.0,80kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 705,7344f006-cb76-4b78-97bd-6c9af962c049,2022-07-15T22:07:13.381Z,2022-07-15T22:09:49.343Z,completed,completed normal,5.0,55kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 285,c46767ae-d60c-4edd-b248-9183d5eb8e0b,2022-07-15T21:44:01.942Z,2022-07-15T21:46:13.844Z,completed,completed normal,400.0,80kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 739,955bed10-9f02-415c-af27-193d322b6beb,2022-07-15T22:09:26.941Z,2022-07-15T22:12:04.824Z,completed,completed normal,300.0,80kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1595,900b3255-e7f6-4994-9858-b91994115417,2022-07-15T23:02:14.852Z,2022-07-15T23:04:35.496Z,completed,completed normal,350.0,80kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1896,a447862b-42ec-4a25-8ef3-a71ce26c4dbd,2022-07-15T23:20:15.101Z,2022-07-15T23:23:02.154Z,completed,completed normal,200.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2268,2c2f47b6-f1bb-48b4-b091-8a58b12d0342,2022-07-15T23:43:35.468Z,2022-07-15T23:46:17.519Z,completed,completed normal,20.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2350,5dc2bfcd-191f-45c2-bdfa-9b71d0d2a755,2022-07-15T23:48:40.884Z,2022-07-15T23:51:09.445Z,completed,completed normal,100.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 258,b8a248fa-901c-4a2d-877c-ba20940e44b6,2022-07-15T21:43:12.627Z,2022-07-15T21:45:34.955Z,completed,completed normal,50.0,55kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 636,f2c20bd5-2a73-4211-b755-e73458e2f2f9,2022-07-15T22:03:30.493Z,2022-07-15T22:05:59.966Z,completed,completed normal,30.0,42kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 515,dfbedd11-7987-46eb-8651-27f6a40da57a,2022-07-15T21:56:52.884Z,2022-07-15T21:58:53.402Z,completed,completed normal,5.0,42kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1578,7862db64-1ebf-46a9-8f95-83138940fcee,2022-07-15T23:01:01.751Z,2022-07-15T23:03:38.100Z,completed,completed normal,0.0,80kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 388,534edc66-9735-4263-9988-20785f74cda8,2022-07-15T21:50:02.443Z,2022-07-15T21:52:20.953Z,completed,completed normal,25.0,80kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 604,e31351f4-b969-4d57-aec0-4fa7b91f1fe3,2022-07-15T22:01:35.698Z,2022-07-15T22:03:46.865Z,completed,completed normal,200.0,55kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 236,eaa4e9ad-cd5c-49a7-9064-b733f16c1627,2022-07-15T21:41:31.738Z,2022-07-15T21:43:51.133Z,completed,completed normal,25.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2045,2bb1730b-887b-4900-ac0a-4812ca011a50,2022-07-15T23:29:31.379Z,2022-07-15T23:32:12.992Z,completed,completed normal,70.0,80kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1383,f215a499-5d56-4ad5-8cce-d438ffdcfbf2,2022-07-15T22:49:21.716Z,2022-07-15T22:51:52.263Z,completed,completed normal,200.0,42kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2507,7c6994c9-1699-4e2e-a73f-0c9a8eed1d36,2022-07-15T23:58:32.344Z,2022-07-16T00:00:24.517Z,completed,completed normal,350.0,80kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 698,14c9be6d-71bd-457e-b569-a410b5fcc0db,2022-07-15T22:06:52.270Z,2022-07-15T22:09:29.617Z,completed,completed normal,150.0,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 476,65a5bb43-de8f-4bc3-bdc7-35387b93019d,2022-07-15T21:54:41.993Z,2022-07-15T21:57:00.691Z,completed,completed normal,0.0,55kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2371,651a1b3a-142d-4be4-8ea7-42f410d51169,2022-07-15T23:50:05.558Z,2022-07-15T23:52:35.310Z,completed,completed normal,200.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1484,3e3f1a62-9136-44f6-9c09-0bd98d9ee8fb,2022-07-15T22:55:24.641Z,2022-07-15T22:57:54.924Z,completed,completed normal,5.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 584,2830f046-169f-451b-a607-a0993127f828,2022-07-15T22:00:10.606Z,2022-07-15T22:02:35.895Z,completed,completed normal,150.0,42kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2274,6f15056a-2992-4615-8436-f1f161e90498,2022-07-15T23:43:58.756Z,2022-07-15T23:46:39.111Z,completed,completed normal,100.0,80kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 206,e15c44fa-bf3e-42a7-9b30-b54f32861c20,2022-07-15T21:39:30.858Z,2022-07-15T21:41:40.754Z,completed,completed normal,250.0,55kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1252,b8706118-e676-4257-9732-6f1e5cfdc13b,2022-07-15T22:41:20.624Z,2022-07-15T22:43:59.750Z,completed,completed normal,300.0,80kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1349,c56db39b-c87b-4329-809d-c3efb8639962,2022-07-15T22:47:23.464Z,2022-07-15T22:49:58.880Z,completed,completed normal,400.0,55kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 667,e01c8c0b-ded7-4d5a-bea5-63202276abb0,2022-07-15T22:04:49.805Z,2022-07-15T22:07:29.200Z,completed,completed normal,5.0,80kW Diesel,0.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 697,9531cad6-23ce-496b-a6a0-ece75e5ca45f,2022-07-15T22:06:50.975Z,2022-07-15T22:09:25.836Z,completed,completed normal,100.0,42kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1621,41621b1b-acee-4b26-90de-496d1a77ae72,2022-07-15T23:03:40.018Z,2022-07-15T23:06:12.895Z,completed,completed normal,17.5,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1866,de9af0ba-d841-407e-b0a1-6926cb5987bb,2022-07-15T23:18:24.176Z,2022-07-15T23:20:49.952Z,completed,completed normal,12.5,80kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 753,6a52f5b1-bb01-48e3-a1f2-d0f9249e7eae,2022-07-15T22:10:13.710Z,2022-07-15T22:12:46.082Z,completed,completed normal,70.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1163,134c022b-e902-45ba-a54d-b191687963e8,2022-07-15T22:35:32.154Z,2022-07-15T22:38:07.398Z,completed,completed normal,12.5,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 531,b725b76c-901a-4106-a040-fcee603b6541,2022-07-15T21:57:25.693Z,2022-07-15T21:59:46.939Z,completed,completed normal,350.0,42kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 950,2f789d9e-f241-4af9-ab1e-6b7758cc3f48,2022-07-15T22:22:28.266Z,2022-07-15T22:25:06.089Z,completed,completed normal,400.0,55kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 36,7d4ee98c-b6e2-49af-b40c-addfdabd79b9,2022-07-15T21:30:04.732Z,2022-07-15T21:32:28.079Z,completed,completed normal,300.0,55kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 740,762dc872-b4dd-45ee-a11b-582212463496,2022-07-15T22:09:29.961Z,2022-07-15T22:12:05.454Z,completed,completed normal,350.0,80kW Diesel,5.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1485,debc6c33-bbd1-4688-8f24-e7bab9352c82,2022-07-15T22:55:28.130Z,2022-07-15T22:58:06.220Z,completed,completed normal,10.0,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1754,fa331f82-7b13-4555-9b76-afb125e94e27,2022-07-15T23:11:44.231Z,2022-07-15T23:14:08.164Z,completed,completed normal,17.5,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1815,0f7175b0-2b18-4357-8609-e34c49be38b1,2022-07-15T23:15:23.659Z,2022-07-15T23:17:49.914Z,completed,completed normal,35.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2243,831ca906-fb6f-488f-ab56-cc934079bd34,2022-07-15T23:42:13.819Z,2022-07-15T23:44:48.175Z,completed,completed normal,0.0,55kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2021,8011df02-2cbc-4676-8ae0-01569918a0ae,2022-07-15T23:28:05.603Z,2022-07-15T23:30:50.888Z,completed,completed normal,20.0,55kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 55,016aeb9c-6981-4f25-a758-4e71309fe8f6,2022-07-15T21:32:21.638Z,2022-07-15T21:34:18.585Z,completed,completed normal,300.0,80kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1650,5e445a69-36a2-4a51-92a4-63d7eed2ea55,2022-07-15T23:05:32.643Z,2022-07-15T23:08:03.296Z,completed,completed normal,250.0,80kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 307,7f7ac13d-e822-415a-9614-88401ae591be,2022-07-15T21:45:37.207Z,2022-07-15T21:47:35.039Z,completed,completed normal,10.0,55kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 282,51545e25-4280-4d2b-9541-68f6ab88520a,2022-07-15T21:43:55.245Z,2022-07-15T21:46:18.712Z,completed,completed normal,250.0,80kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 991,7eae4759-47c9-462b-8489-892d9922615a,2022-07-15T22:25:06.487Z,2022-07-15T22:27:43.427Z,completed,completed normal,10.0,55kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2434,fb3ec7a5-96ee-4c09-8a5d-c635aa445beb,2022-07-15T23:53:57.852Z,2022-07-15T23:56:36.257Z,completed,completed normal,5.0,80kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 147,1c9d3563-befa-420d-9bba-a83416ac4df5,2022-07-15T21:36:54.378Z,2022-07-15T21:39:17.534Z,completed,completed normal,150.0,55kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 821,50711a9f-992c-4ccd-b701-5365ce906f9f,2022-07-15T22:14:35.133Z,2022-07-15T22:17:05.305Z,completed,completed normal,12.5,55kW Diesel,15.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2481,9840cfe8-fbd0-4572-873e-ceec97ad35cb,2022-07-15T23:56:51.275Z,2022-07-15T23:59:26.467Z,completed,completed normal,50.0,55kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1303,62fc9076-5239-400f-bfef-899ef0add781,2022-07-15T22:44:30.951Z,2022-07-15T22:47:11.046Z,completed,completed normal,50.0,80kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1777,de0a57c2-1dd8-4988-8b32-3b8cd2d40e90,2022-07-15T23:13:06.292Z,2022-07-15T23:15:42.789Z,completed,completed normal,35.0,42kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 297,c08108ca-8e35-4380-acb8-2058404dfdcb,2022-07-15T21:45:23.098Z,2022-07-15T21:47:43.672Z,completed,completed normal,70.0,42kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 989,95dcfdd6-7d55-488c-8c7e-d333c363dece,2022-07-15T22:25:03.251Z,2022-07-15T22:27:42.640Z,completed,completed normal,0.0,55kW Diesel,30.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1150,9be80a89-f709-4210-ab1d-59313dd72ce9,2022-07-15T22:34:54.452Z,2022-07-15T22:37:30.606Z,completed,completed normal,35.0,42kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1474,7434f394-6430-4826-972d-b6baba41fb0b,2022-07-15T22:54:59.051Z,2022-07-15T22:57:29.764Z,completed,completed normal,50.0,80kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 751,603a3a8e-54d4-4137-abab-589fccffa182,2022-07-15T22:10:08.859Z,2022-07-15T22:12:38.485Z,completed,completed normal,35.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 375,d0fb6ebc-f6ba-409b-9ca3-6ce9135b25d6,2022-07-15T21:48:44.883Z,2022-07-15T21:51:06.302Z,completed,completed normal,150.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 913,83703f20-6587-495f-98bb-8377562a9ba5,2022-07-15T22:20:09.196Z,2022-07-15T22:22:54.966Z,completed,completed normal,0.0,42kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1442,0ad4feda-5f41-4c6d-9442-43b74b4843c9,2022-07-15T22:52:57.682Z,2022-07-15T22:55:35.471Z,completed,completed normal,300.0,42kW Diesel,15.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2219,eef422b6-3315-47b6-8797-35fa0afe2e9f,2022-07-15T23:40:18.962Z,2022-07-15T23:42:55.707Z,completed,completed normal,200.0,80kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 561,1b228af8-101b-492f-b7eb-1b968e777114,2022-07-15T21:59:16.222Z,2022-07-15T22:01:36.832Z,completed,completed normal,35.0,80kW Diesel,45.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1515,7261690a-eb3f-4829-b71b-59aca1824849,2022-07-15T22:57:27.594Z,2022-07-15T23:00:02.733Z,completed,completed normal,150.0,55kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2456,53631a9f-60e0-43c7-8649-932b3d2713a1,2022-07-15T23:55:32.312Z,2022-07-15T23:58:21.236Z,completed,completed normal,15.0,42kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 110,fedaed44-8f0a-49d3-9308-90d92575e6c9,2022-07-15T21:34:45.207Z,2022-07-15T21:36:50.567Z,completed,completed normal,200.0,80kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1266,59d1240e-1a47-4a7f-9cc0-1f539fb5442c,2022-07-15T22:42:22.929Z,2022-07-15T22:44:55.409Z,completed,completed normal,70.0,42kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1117,b30c2804-2252-47ac-96c2-0ca842753e44,2022-07-15T22:32:47.523Z,2022-07-15T22:35:14.330Z,completed,completed normal,200.0,55kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1356,da4ec3ce-0fa7-4d54-8787-75c8e403c772,2022-07-15T22:47:44.415Z,2022-07-15T22:50:25.093Z,completed,completed normal,20.0,80kW Diesel,5.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1750,c300de47-5223-4877-b863-3d4718d3c3fd,2022-07-15T23:11:27.185Z,2022-07-15T23:14:06.336Z,completed,completed normal,5.0,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 578,0ff9be09-92fb-4a5f-8378-4dbb81070b76,2022-07-15T22:00:00.255Z,2022-07-15T22:02:24.398Z,completed,completed normal,25.0,42kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1562,de30561d-776b-4888-a5c3-274ca5de3aae,2022-07-15T23:00:14.515Z,2022-07-15T23:02:43.316Z,completed,completed normal,12.5,55kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2186,a2ba2ce2-2016-4018-a3f8-32818da19dfb,2022-07-15T23:38:23.826Z,2022-07-15T23:40:54.309Z,completed,completed normal,0.0,55kW Diesel,25.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1612,b0dfa921-afb5-4dc1-b556-3cffa767adba,2022-07-15T23:03:05.561Z,2022-07-15T23:05:32.224Z,completed,completed normal,250.0,42kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 306,086b7463-8e18-4ec1-9a60-c5b391aef324,2022-07-15T21:45:35.459Z,2022-07-15T21:48:01.660Z,completed,completed normal,5.0,55kW Diesel,25.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1624,666b7a80-1209-4478-8dbe-2f87b1a141cd,2022-07-15T23:04:02.636Z,2022-07-15T23:06:30.864Z,completed,completed normal,30.0,55kW Diesel,30.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 2500,60d8ce7c-9a9a-4222-8100-fc2cc3cca247,2022-07-15T23:58:11.465Z,2022-07-16T00:00:10.797Z,completed,completed normal,50.0,80kW Diesel,50.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 744,8ef9b1e8-c288-4a4c-b678-44a7d2683f74,2022-07-15T22:09:43.550Z,2022-07-15T22:12:25.320Z,completed,completed normal,10.0,42kW Diesel,10.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1078,9fc81486-1d62-4d39-b054-31e57fbfd32d,2022-07-15T22:30:24.034Z,2022-07-15T22:33:06.750Z,completed,completed normal,150.0,80kW Diesel,35.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1278,b2f26936-566f-4abf-a02a-6cf39beb2450,2022-07-15T22:42:50.082Z,2022-07-15T22:45:25.046Z,completed,completed normal,15.0,55kW Diesel,0.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1091,d77fadc2-0917-4958-90fc-734789037c24,2022-07-15T22:31:40.701Z,2022-07-15T22:34:28.791Z,completed,completed normal,25.0,42kW Diesel,40.0,RetailStandalone,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 2431,3e7f306e-235b-4b1c-9241-3eaa70a001e6,2022-07-15T23:53:56.268Z,2022-07-15T23:56:28.898Z,completed,completed normal,350.0,55kW Diesel,45.0,RetailStandalone,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 498,5f13ab73-543f-4722-8d49-87905d75e612,2022-07-15T21:55:27.736Z,2022-07-15T21:57:36.645Z,completed,completed normal,12.5,80kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 1870,91dfa259-3aca-4545-9372-cdcb527443c7,2022-07-15T23:18:49.746Z,2022-07-15T23:21:14.011Z,completed,completed normal,25.0,80kW Diesel,50.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 1720,84e58ade-dda0-442c-9a90-70271c77728c,2022-07-15T23:09:46.076Z,2022-07-15T23:12:22.096Z,completed,completed normal,35.0,42kW Diesel,40.0,SmallOffice,ASHRAE 169-2013-3C,,,,,,,,
DOE Autogenerated 151,87172f46-43d0-408a-ae6c-2d06ecf0f511,2022-07-15T21:37:00.045Z,2022-07-15T21:39:00.689Z,completed,completed normal,350.0,55kW Diesel,10.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 232,3636aaaf-4661-443f-8555-42144d0d2546,2022-07-15T21:41:26.523Z,2022-07-15T21:43:33.782Z,completed,completed normal,12.5,42kW Diesel,20.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
DOE Autogenerated 402,eacf60bb-013f-4d9e-a9ef-a7b0d4ac5b3b,2022-07-15T21:50:33.341Z,2022-07-15T21:52:46.754Z,completed,completed normal,10.0,42kW Diesel,35.0,SmallOffice,ASHRAE 169-2013-6B,,,,,,,,
